Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_of_Loan,Outstanding_Debt,Total_EMI_per_month,Delay_from_due_date,Num_of_Delayed_Payment,Credit_History_Age,Payment_of_Min_Amount,Credit_Utilization_Ratio,Credit_Mix,Monthly_Balance,Credit_Score
44.0,10,43360.74,3647.395,2,6,2.0,287.65,57.6589505006376,4,8.0,371,0,26.54425074441404,1,457.07928481287314,2
38.0,0,31021.08,2500.09,2,4,1.0,366.86,16.968840989407706,9,5.0,296,0,34.8099596470333,2,424.16633998684097,1
34.0,7,32283.05,2845.254166666666,8,6,0.0,291.29,0.0,7,8.0,309,1,30.93734718028294,1,455.9261936397477,1
24.0,8,82194.02,6799.501666666668,0,3,3.0,957.94,119.42218812094498,7,4.0,351,0,24.87473013107288,2,448.6845896343325,2
41.0,5,55100.76,4763.730000000001,6,6,2.0,916.34,60.01375335458706,4,9.0,110,0,35.45599945453947,1,581.5886228070892,1
27.0,4,39630.92,3169.5766666666664,8,7,4.0,2566.9,78.76279139032191,8,9.0,78,1,26.94636828299715,1,381.1943480861444,1
24.0,2,35971.49,3097.624166666666,5,5,2.0,132.82,54.481740177847726,27,14.0,334,1,35.751199722641815,1,438.3165168214388,1
33.0,6,7184.235,848.68625,6,8,7.0,2331.6,33.17812636641022,47,22.0,210,1,30.672595622359427,0,306.85567889021047,0
23.0,14,8627.12,473.92666666666673,10,5,8.0,4578.85,57.01333504384017,17,18.0,136,1,27.769124334455825,0,245.571013736398,0
35.0,5,55938.51,4904.5425,9,6,5.0,2672.09,178.17317358788648,21,19.0,240,1,30.854963381306625,1,436.51707697229966,0
55.0,14,17651.515,1528.959583333333,0,2,0.0,67.88,0.0,18,6.0,297,0,31.73866363114965,2,275.7999432501191,2
44.0,10,57502.5,5055.875,10,5,7.0,2521.64,286.52593336203813,61,11.0,232,1,40.175428254685066,1,326.4093590880575,0
27.0,0,29416.81,2742.4008333333336,8,4,3.0,133.18,37.72392586540551,12,15.0,251,0,29.009774794725978,1,457.5967494192875,1
28.0,14,36320.13,3271.6775,7,6,4.0,759.44,106.81307047440716,17,13.0,195,0,34.48007285128965,1,295.4162652194988,0
33.0,1,43995.49,3927.290833333333,4,5,0.0,864.6,0.0,15,7.0,310,0,23.045008758835596,2,502.0798410103873,0
34.0,6,120366.6,9888.55,4,7,4.0,1396.64,233.4424036237371,12,8.0,258,0,39.9296251409512,2,590.7395212063161,0
38.0,12,9365.44,617.4533333333334,9,5,4.0,1776.8,17.842008163423433,20,9.0,177,1,33.0876938567048,1,257.4573102043611,0
29.0,12,87902.13,7471.177500000002,4,7,5.0,777.56,283.94626975394164,20,19.0,104,1,25.81441548106669,1,228.93585172019863,1
18.0,4,139658.08,11915.173333333332,5,3,4.0,593.72,233.4347253771573,27,13.0,68,1,30.768721573648484,1,1084.08615950616,0
45.0,12,16988.435,1531.7029166666669,0,1,1.0,1065.23,12.761590058914434,12,1.0,356,0,37.330467285590814,1,341.6194479592392,2
26.0,3,21508.72,1898.3933333333327,1,4,0.0,1074.99,0.0,25,9.0,345,0,39.89849468277954,2,374.8322908236666,0
26.0,9,12985.715,1164.142916666667,4,3,1.0,355.39,8.733919706404741,5,13.0,375,1,28.20440259569613,1,327.80738893170286,1
47.0,12,54936.2,4420.016666666666,4,3,4.0,1142.13,131.6163785942891,18,12.0,339,0,33.21548970107864,1,217.82967239516208,1
34.0,2,71267.18,6167.931666666666,7,5,4.0,158.2,204.6074915113908,15,11.0,246,1,23.18989151159185,1,192.2309208472969,1
36.0,5,54392.16,4766.68,6,4,3.0,179.22,124.39208242092045,10,8.0,329,1,32.8788050668308,1,147.15801969696355,1
40.0,3,62901.08,5025.756666666667,4,6,3.0,228.25,81.6412702885858,8,16.0,147,1,27.40360948091441,1,556.4275069345226,1
39.0,8,71518.92,5991.91,7,5,7.0,2466.19,331.26548993605235,29,8.0,215,1,39.14857122415152,1,130.780494641043,0
27.0,9,18228.535,1402.044583333333,0,3,4.0,157.78,54.00702617124069,3,0.0,254,0,31.44159135002069,1,285.17969890152483,2
30.0,9,7567.505,749.6254166666665,6,7,5.0,4343.3,25.533190958147426,60,22.0,138,1,35.14384651424676,0,275.42149113817555,0
31.0,0,16486.52,1221.8766666666668,4,7,0.0,1052.74,0.0,13,17.0,329,1,32.84940284392624,1,354.8611804479244,0
34.0,14,11253.46,808.7883333333333,3,6,4.0,1381.81,32.591081540714804,23,11.0,196,1,30.7059114240353,1,257.32725343357856,1
47.0,0,78039.48,6236.29,5,7,4.0,1188.91,236.23961596593352,21,15.0,348,0,23.481192495703816,2,326.40072606842205,2
34.0,12,35593.16,2711.096666666667,6,10,4.0,1368.27,72.4217552457502,50,22.0,77,1,37.580091581670096,0,387.8038635836258,1
28.0,3,15155.81,1181.9841666666666,7,4,3.0,1970.9,22.820324122737155,22,11.0,176,1,32.25019719398729,1,271.0162360760126,0
51.0,12,70175.78,4759.567185632353,3,2,0.0,101.29,821.4144810343131,0,2.0,268,0,30.252703705512232,2,352.61318782813345,2
35.0,7,11938.1,1197.8416666666667,6,4,4.0,593.33,20.18395627929351,7,15.0,296,1,30.249916413830437,1,331.50393075424813,1
44.0,12,40575.26,3523.271666666667,8,5,9.0,2529.35,177.5561535521588,58,17.0,66,1,40.87888405359551,1,270.9848789652052,0
34.0,2,16921.67,1456.1391666666666,9,10,2.0,2229.59,25.160457578048558,50,15.0,80,1,35.49707208053591,1,313.05978115035293,0
50.0,10,103695.12,8342.26,3,4,0.0,939.25,0.0,9,8.0,232,0,28.091473557637197,1,904.4557421199564,1
45.0,3,35802.82,3130.568333333333,2,4,3.0,665.78,82.48648430937206,7,8.0,192,0,29.834747292579628,1,371.31387244290994,2
30.0,10,19605.79,1839.815833333333,9,7,8.0,4679.67,94.5176031764027,28,16.0,76,1,29.077602382587543,0,285.06457631558965,0
22.0,7,16140.325,1309.0270833333334,4,4,3.0,382.28,38.45894323833453,5,13.0,262,1,22.045324009993987,1,254.86587657902268,1
46.0,6,111204.78,9270.065,0,2,4.0,1261.37,22409.0,14,1.0,390,0,24.90818651108154,1,511.94612812482217,2
43.0,2,21591.9,1983.325,4,3,4.0,698.66,62.81359025739457,11,17.0,380,0,32.50370985314857,1,253.40572258257217,2
36.0,12,19047.36,1769.28,8,5,6.0,2815.41,68.6868574553881,21,24.0,144,1,32.77002400751034,0,247.466890079072,0
35.0,8,34317.6,2794.8,5,3,0.0,386.33,0.0,14,11.0,329,0,29.147060995073915,2,195.32875152613448,1
56.0,4,88363.86,7123.655,3,3,2.0,1405.42,127.4805283479446,4,1.0,351,0,37.32831073861745,2,673.6353713646613,1
30.0,9,9956.155,780.6795833333334,7,10,5.0,4277.82,38.86248875949625,26,20.0,100,1,31.5883566317232,0,259.97730059642174,0
29.0,7,15648.785,1230.0654166666666,1,6,4.0,133.99,40.5825819465912,1,10.0,234,0,35.874431665095884,2,234.2406146138896,0
25.0,0,83873.61,7034.4675,7,4,3.0,90.93,171.4571986741601,10,16.0,69,0,38.25539005371505,1,372.9849286960924,1
29.0,6,162590.56,13535.213333333331,5,1477,0.0,1000.11,0.0,25,8.0,316,0,37.93835112894924,1,611.8881556068756,0
20.0,8,61235.6,4870.966666666666,0,5,3.0,71.52,27.65459979566915,10,3.0,402,0,41.96960972611395,1,514.2091619163391,1
35.0,1,33857.41,2683.4508333333342,3,3,4.0,899.22,89.43153713789715,25,19.0,218,0,27.68618342632008,1,380.7928068456828,1
25.0,11,142113.96,11903.83,6,4,3.0,1037.68,224.1221385952656,18,12.0,274,1,30.66748596508088,1,1102.1034346414915,1
25.0,10,36408.04,3123.0033333333336,7,3,0.0,903.14,0.0,25,6.0,227,0,35.06594618514538,1,428.658858962466,1
48.0,6,35730.44,2934.536666666667,5,6,4.0,1185.95,74.46925594436068,11,13.0,264,0,29.731321387053853,2,277.36421306033844,1
42.0,2,17775.71,1543.309166666667,8,5,8.0,2638.68,65.87536999004014,29,15.0,17,1,34.123789553347336,1,311.7940376283961,1
22.0,5,23029.61,1981.671966881406,4,5,4.0,424.17,100.0204572087236,28,17.0,352,0,38.53837805214743,2,375.4054462379257,0
27.0,1,43704.55,3481.0458333333336,4,5,3.0,737.37,81.48397729751045,9,7.0,332,0,27.24883055800361,1,299.02343725153423,1
44.0,7,31364.96,2573.7466666666664,6,5,3.0,948.01,0.0,17,9.0,194,1,35.25291124300757,1,286.43921239938305,1
45.0,14,51552.60000000001,4413.05,6,4,3.0,1710.66,119.8552501084587,11,10.0,178,1,38.031731464087095,1,333.16863274719367,1
42.0,13,59924.96,4816.746666666667,6,10,8.0,2927.06,384.87124085109696,44,21.0,63,1,32.22107519806735,1,223.88083789186848,0
50.0,14,39491.26,3129.938333333333,7,5,0.0,730.89,0.0,9,13.0,225,1,28.557441569917344,1,485.9845839741613,1
33.0,10,165799.4,13868.616666666669,0,3,1.0,486.54,81.5524226857578,8,9.0,278,0,39.94213176159548,2,1239.562121519244,2
34.0,0,120015.52,10208.293333333331,7,7,2.0,1236.14,155.50102333582404,15,13.0,262,0,26.92424895276153,1,972.7345441717453,1
35.0,12,134737.59,9501.115432834738,1,7,0.0,1275.51,1679.017067165261,11,11.0,390,0,44.30530682448577,2,1248.310978510275,2
44.0,12,11364.87,1095.0725000000002,6,5,3.0,1227.03,16.49697207778764,23,17.0,118,1,25.89614448469395,1,306.5159577965566,2
41.0,11,70154.85,5081.452603901304,330,5,2.0,487.42,707.6731660381215,26,5.0,255,1,29.78165090343275,1,383.3323032136726,2
21.0,4,15838.8,1415.9,10,8,3.0,2289.44,57478.0,62,19.0,116,1,26.53637534276262,0,298.23285829427164,1
37.0,10,82999.64,7156.636666666666,5,7,2.0,1495.36,104.57723559704674,13,5.0,220,0,34.52860654636256,2,741.1873207233143,0
38.0,10,62046.96,5103.58,6,6,2.0,1289.69,94.57925252167942,6,8.0,234,1,33.32349466387521,1,589.5536634773454,1
48.0,4,64874.08,5460.173333333333,3,5,0.0,700.64,0.0,14,9.0,222,0,40.92906364535866,2,614.2007919027099,0
35.0,9,7749555.0,5774.633333333334,5,7,1.0,1004.53,51.87885400348978,13,20.0,269,1,26.99032512631409,1,684.316624277349,1
32.0,0,43070.24,3622.186666666666,3,3,3.0,1233.1,30.57608482316153,11,8.0,237,1,26.365699545206407,1,218.125772992596,1
38.0,6,16756.18,1331.3483333333334,9,6,2.0,1941.73,32972.0,48,12.0,189,1,25.812502017879236,1,328.97449591530835,0
26.0,3,19982.93,1651.2441666666666,3,4,0.0,504.15,0.0,21,6.0,402,0,34.520197437250424,1,372.51752616412864,2
34.0,3,78738.68,6583.556666666666,9,7,3.0,1738.0,97.01484552793929,49,19.0,138,1,36.7669845664395,0,584.0190903204923,0
53.0,12,31223.33,2208.259537440528,8,3,4.0,906.8,362.2146194687565,29,13.0,376,0,39.36931019302928,2,286.53393511156725,1
26.0,6,146351.36,12267.946666666665,6,7,4.0,501.57,262.71035130797515,29,15.0,232,1,26.782800106078277,1,960.9700472261233,1
50.0,10,60663.0,4811.25,3,3,1.0,846.68,44.522364136988,18,17.0,327,0,29.758587040052426,1,568.0688222114818,1
50.0,7,21755.79,1731.9825,8,4,2.0,604.9,31.155358174966764,8,23.0,366,1,32.72240181221514,1,340.6147840391094,1
35.0,4,15833.7,1362.475,5,914,2.0,2536.78,40320.0,15,16.0,152,1,34.846365759420955,1,318.28237210275535,2
48.0,8,21212.91,1496.7425,3,888,3.0,993.15,45.74570037068675,16,19.0,352,0,38.91186246876629,1,275.3861034815317,0
32.0,3,7821.24,468.77,8,10,6.0,2924.76,19.727923492291534,62,14.0,124,1,30.10658137213297,0,267.5849813085289,0
38.0,9,82816.48,6754.373333333332,8,10,6.0,4279.0,215.80750788577757,21,24.0,99,1,31.79280541500336,0,612.0687405791488,1
37.0,2,33540.43,2655.035833333333,6,3,0.0,1138.97,0.0,26,13.0,299,1,23.68388953549105,1,370.2991478574313,1
25.0,7,43758.34,3454.528333333333,5,6,2.0,1194.28,56.31142051341512,11,2.0,404,0,35.74253976687775,2,214.9034199191221,2
23.0,0,80983.64,6692.636666666666,6,3,4.0,982.44,188.45659522353543,19,18.0,338,1,27.28075142717725,1,594.7354555975859,1
34.0,9,15419.66,1451.9716666666666,4,5,7.0,1852.93,75.57783969043248,21,11.0,162,1,28.795964504274025,1,248.31494257536733,1
45.0,10,28942.3,2216.858333333333,8,3,2.0,690.71,41.83777444592569,12,17.0,380,1,27.66626909666259,1,354.4034408568247,2
41.0,12,30988.54,2827.3783333333336,6,6,7.0,189.28,158.54924133741258,27,18.0,166,1,25.31383686941513,1,327.8069898088277,1
41.0,1,7832.295,488.69125,9,9,5.0,3951.21,27.09386204643617,30,23.0,11,1,28.46695921397232,0,282.8489093479309,0
21.0,11,88434.95999999998,7478.579999999999,7,4,2.0,189.1,143.63639380798568,19,12.0,279,1,32.34216971811084,1,680.8177612355927,1
54.0,7,42731.27,3300.939166666666,0,4,2.0,511.85,50.85101407166152,9,0.0,296,0,37.87175712602487,2,368.0191741498172,1
32.0,14,126284.31,10718.6925,1,5,0.0,936.59,0.0,11,4.0,195,0,35.006381242553466,2,943.5994981024784,2
44.0,14,104142.56,8433.546666666667,3,5,3.0,1371.8,257.7386460249556,24,14.0,186,1,36.33950238493088,1,383.8169322946652,1
42.0,2,147210.68,12329.556666666664,2,5,0.0,323.31,0.0,5,12.0,387,0,38.642581213706656,2,630.9689170015723,1
45.0,0,26683.75,2224.645833333333,7,5,1.0,1186.43,21.99380359276228,28,10.0,318,0,27.437906224834013,1,388.0923394812983,1
45.0,1,44620.44,3496.370000000001,0,5,2.0,286.9,50.78830522662874,-1,11.0,320,0,35.067978936008075,2,493.24189738636,2
34.0,5,31786.98,2944.915,9,6,3.0,2029.21,105.0869893608941,27,14.0,95,1,31.987171896630358,1,328.88380924586056,1
33.0,4,39791.2,3491.933333333333,6,9,3.0,1287.18,58.038855748253496,31,23.0,117,0,23.23358066461761,0,349.94580075319413,0
29.0,5,63030.88,5532.573333333333,10,7,6.0,1767.61,288.0041710641422,27,13.0,179,1,36.01875354907608,1,435.29722035341,1
19.0,6,77224.88,6221.406666666668,2,1,4.0,899.31,224.17078911615,10,9.0,292,0,29.463710615645702,2,124.81218089341915,2
34.0,1,19040.44,1865.703333333333,6,5,7.0,2492.06,82.1425401101276,16,8.0,104,1,26.445470741162357,1,325.65866791514304,1
35.0,11,53071.47,4656.6225,8,5,8.0,1740.38,54574.0,44,19.0,230,1,26.52877462243205,0,345.96398475080633,0
56.0,0,123375.18,10275.265,2,5,4.0,36.21,260.184019233995,7,0.0,280,0,36.57065957521312,2,854.718710536467,2
30.0,4,39418.47,3099.8725,5,4,3.0,517.87,69.7261832317601,10,1.0,347,0,23.68517096050316,2,145.40206806177642,2
30.0,9,30022.71,2684.8925,3,7,4.0,1071.33,62.22228530782847,9,2.0,318,0,33.5697551169139,1,400.4493733363725,0
31.0,4,17612.175,1143.2288241346553,6,5,4.0,1273.32,108.26413693592328,15,11.0,219,1,34.99916206756154,1,262.5256630322149,1
25.0,3,80108.31,6866.6925,5,3,0.0,997.28,0.0,25,19.0,218,1,28.12327833446457,1,808.7829610365477,1
44.0,5,16808.35,1188.6958333333332,8,6,7.0,1330.72,64.87719124671851,8,16.0,240,1,28.702877355586747,1,221.1353740247013,0
56.0,5,60244.72,5197.393333333333,6,6,3.0,989.42,105.66247874250936,29,18.0,272,0,33.211669604950245,2,233.00217137718792,1
37.0,7,77594.48,6637.206666666666,10,10,4.0,1360.54,138.83440212177842,27,13.0,160,1,36.425294791589344,1,696.4433614079743,0
37.0,10,35701.42,2752.1183333333333,7,4,1.0,1462.79,18.43133665502912,11,9.0,302,1,38.99321271201204,1,284.8627738881852,1
36.0,11,14489.925,1151.49375,3,3,1.0,1339.99,9.625827165509872,26,12.0,398,0,32.251971909937225,1,309.11678216163017,1
21.0,4,121277.0,9884.416666666666,4,1,4.0,867.24,375.3982364078183,12,12.0,323,0,37.8731449873631,2,371.5645724939817,2
27.0,6,18515.18,1651.9316666666666,8,8,5.0,2346.29,59.1964716298378,53,18.0,244,1,37.9327789686236,0,333.3713212333047,0
33.0,0,18426.65,1516.1270646167652,3,7,3.0,2329.28,214.51333966774035,11,16.0,186,1,30.78260660812355,1,349.09162590150186,0
34.0,8,28559.25,2185.9375,4,3,1.0,559.35,15.048617256683896,6,16.0,287,0,40.697140345123216,1,412.3596757378301,0
25.0,5,26104.48,1995.3733333333328,4,4,7.0,377.32,87.21995047930777,11,14.0,81,1,38.674175134119245,1,328.69203268560767,1
26.0,7,58048.82,4780.401666666667,3,3,2.0,1020.94,93.47780407474669,13,3.0,315,0,42.2497264429426,2,560.0600225241933,1
45.0,2,48610.06,4238.838333333333,5,4,3.0,1175.65,74.05979385768698,15,20.0,143,1,26.037155785154557,1,397.3675821513908,2
55.0,10,28105.59,2133.1325,1,3,3.0,151.29,54.99993830630629,8,8.0,242,0,26.62257130287009,2,377.3478693814589,1
35.0,7,16676.72,1629.726666666667,9,6,8.0,2255.57,110.53557602863287,16,19.0,238,1,39.36251909661303,0,230.4508762814821,1
19.0,9,8409.98,553.8316666666666,3,7,3.0,910.12,13.641401780294633,13,19.0,113,1,34.05410289275992,1,308.09582440671835,0
26.0,10,36585.12,2853.76,7,6,1.0,1398.09,21.564536095049863,20,12.0,368,1,24.400832161000626,1,414.1385951588573,0
49.0,7,90875.56,7538.963333333332,5,3,1.0,1009.2,53.38830576064987,29,19.0,219,0,22.75507348475392,1,850.2887036398596,1
34.0,7,9299.105,1068.9254166666665,6,7,7.0,1531.05,41.63114673034725,51,15.0,118,1,24.28836497858923,1,216.0381803453997,0
19.0,14,31346.22,2493.185,8,5,9.0,1795.98,187.42513603543927,49,19.0,110,1,33.28920820973339,0,119.9272446753745,0
43.0,7,19249.61,1377.134166666667,8,5,4.0,2600.77,45.64719161424325,9,23.0,85,1,33.0561960164869,1,321.70585955906813,0
27.0,12,18060.64,1280.0533333333333,8,7,3.0,1384.96,30.223229066865592,29,25.0,212,1,25.583561990612942,0,285.07584831654367,0
52.0,5,96943.47,8107.6225,0,5,3.0,304.31,175.87270771483497,15,12.0,330,0,36.17227470602536,2,693.2525278761552,1
29.0,3,89190.56999999998,7135.5475,3,4,3.0,1427.36,165.48390391587043,21,13.0,315,1,25.80820089381772,1,466.203961507968,1
28.0,10,44423.16,3825.93,5,4,3.0,1149.63,57.4855483739765,17,8.0,333,0,33.773558107210825,1,430.47917357321313,1
18.0,3,50657.58,4471.465,8,10,7.0,4128.96,278.5012373960817,31,19.0,77,1,34.830270932718484,0,301.6345642624308,1
44.0,12,7854.735,698.56125,8,8,7.0,1516.73,28.636501448489728,47,22.0,180,1,38.31864913759917,0,255.6948655082584,0
40.0,14,177243.92,14526.326666666668,4,6,3.0,488.95,284.80419655277166,9,12.0,347,0,27.93176207882472,2,328.1970479915496,2
18.0,14,73049.36,6047.446666666668,6,6,3.0,2315.7,133.78900526368582,15,8.0,192,1,24.4280394382344,1,644.4136422757595,0
31.0,10,14432.87,1185.7391666666667,3,7,1.0,941.79,6.412118995076589,5,8.0,395,0,27.33400456423488,2,327.7859856143378,2
29.0,9,119568.15,9880.0125,0,4,3.0,451.46,249.68111315506025,9,11.0,279,0,40.91425043257176,2,620.0876978690501,1
33.0,9,73871.32,5985.943333333334,5,7,0.0,217.57,0.0,20,19.0,188,0,30.229471953088016,1,314.11697192050616,1
26.0,10,75612.08,6401.006666666667,8,7,3.0,2312.82,226.10199438469016,52,18.0,214,1,30.008969644430515,0,580.5176628373688,0
34.0,0,27796.42,2300.3683333333333,6,5,2.0,1073.94,36.06763128414976,18,11.0,332,0,33.9884417729958,1,387.6013154199792,1
32.0,7,71983.5,5966.625,5,6,4.0,519.33,230.1068159930957,12,8.0,390,1,27.99661760950864,1,473.5481859841741,1
22.0,7,48783.44,4187.286666666667,3,7,3.0,146.68,79.61675438989963,11,16.0,243,0,26.301575373025365,1,296.6510549002405,1
28.0,4,61389.18000000001,5085.765,10,6,6.0,3051.79,156.44059802843225,40,17.0,114,1,35.64092893483304,1,417.52658868767935,0
25.0,14,54667.1,4804.591666666666,6,5,4.0,401.07,129.1771213680144,10,11.0,281,0,37.21076856505856,1,316.0204273979,1
19.0,3,19135.06,1662.5883333333334,6,6,8.0,4188.88,95.28729029552044,40,21.0,101,1,33.79179579116386,0,276.6818566091364,1
34.0,7,32198.23,2862.185833333333,5,5,5.0,857.14,126.4786617973768,30,11.0,167,1,27.489451695159374,1,65.68012919804247,1
34.0,9,71565.54,6161.794999999999,8,5,3.0,655.05,140.5834784057304,13,17.0,265,0,30.46391593973502,2,29.77080138637052,2
50.0,4,76325.67,6644.4725,5,4,4.0,1392.95,148.6160436220808,14,9.0,284,1,39.08930525187375,1,707.3206143454106,1
34.0,12,32033.29,2674.4408333333336,5,3,4.0,1475.3,71.30115649571735,18,13.0,243,0,34.53776924644064,1,260.30192900096733,1
37.0,2,8475.375,653.28125,10,7,8.0,4399.81,48.47441488517351,54,19.0,17,1,25.114840361272808,0,232.03543142675213,1
34.0,13,19685.13,1857.4275,6,8,8.0,4483.98,80.35282517080766,25,19.0,140,1,25.1575479847042,0,220.5698674553669,0
46.0,13,55062.87,4801.5725,9,8,6.0,1569.55,142.86111673245702,22,15.0,98,1,41.57609589072543,0,514.7691562592807,0
29.0,8,14445.76,1040.8133333333333,10,440,9.0,4146.12,93.86686785719374,23,20.0,36,1,32.02674878142177,0,183.2676021381241,0
25.0,10,87095.61,7063.9675,0,670,3.0,1005.15,158.70988572841063,9,9.0,400,0,34.0815419965936,2,706.4437928977736,2
53.0,7,54426.18,4546.515,4,6,4.0,865.04,137.76746132663558,9,13.0,366,0,29.607862853033065,1,445.8769195714454,1
36.0,12,18241.11,1387.2321041594626,6,6,2.0,2181.17,215.7203823681946,11,9.0,110,1,26.170507367793054,1,354.51003263472404,1
52.0,11,87636.03,6291.992443316578,4,1,2.0,202.96,1054.845873521209,3,2.0,365,0,40.000275024421406,2,823.9350800880046,1
39.0,2,14896.98,1232.415,8,10,8.0,1644.92,56.01314279429408,53,24.0,165,1,38.43767700916046,0,264.4240736561687,0
29.0,10,25810.93,1916.910833333333,5,3,3.0,1123.51,51.42495073815972,13,15.0,209,1,30.43004670309702,1,267.79417721382765,2
19.0,3,17055.61,1650.3008333333337,7,3,2.0,1079.76,28.40229704201295,23,19.0,233,1,35.53344132672736,1,204.60813857971385,1
31.0,7,90411.9,7394.325,7,3,1.0,472.21,72.17909177657026,21,11.0,364,1,31.29839330250296,1,330.7043223690431,1
44.0,14,58317.0,4664.75,8,5,6.0,98.97,149.89719942100822,22,20.0,164,1,36.76366452604633,1,506.6218130829959,1
28.0,10,112671.27,9454.2725,2,4,0.0,1221.91,16050.0,6,6.0,333,0,43.15538807348432,2,984.254176931014,1
36.0,13,133377.21,11114.7675,0,5,2.0,1131.7,171.9485432378253,1,5.0,273,0,41.35716102501341,2,811.7849232552693,0
36.0,6,71223.92,5713.326666666668,6,10,7.0,1917.13,242.15914693765788,24,23.0,77,1,36.68890331599426,0,462.0422504521521,1
33.0,9,14804.08,979.6733333333334,6,9,7.0,3195.13,81.26738974397513,21,15.0,94,1,28.515656161993878,0,231.1712988381021,2
35.0,1,16587.02,1573.9279631089985,4,6,1.0,581.12,107.11954809287464,10,4.0,243,0,29.01876576526885,2,354.5637894650402,1
37.0,8,68935.26,5518.605,1,5,3.0,457.81,102.79630864901532,12,9.0,311,0,26.821038843484917,1,651.8895300303623,2
45.0,1,17077.4,1583.1166666666668,9,10,5.0,2577.55,64.17188712598109,61,25.0,184,0,25.244690366330804,1,286.72091038695834,0
34.0,7,46817.5,4142.458333333334,8,3,4.0,613.71,106.1789086120025,17,13.0,209,0,37.25634427261057,1,421.8138809862206,1
33.0,3,15126.8,1019.5666666666666,6,10,2.0,1424.74,17.724190681653162,43,20.0,222,0,26.23577353447075,0,283.5755811363873,0
53.0,3,26766.06,2356.505,7,5,3.0,530.27,36.49758797305937,15,11.0,268,1,38.10610591333131,1,315.29799951906034,1
34.0,11,8056.13,530.3441666666666,10,5,8.0,4230.04,37.58269379011682,48,16.0,112,1,40.517144779908,0,239.47953063601875,1
33.0,4,92509.38,7876.115000000002,7,4,0.0,1167.56,0.0,24,7.0,216,0,33.05856736020973,2,790.8892532497478,1
19.0,1,37807.28,2933.606666666666,1,2,2.0,108.85,62.47570431841321,5,7.0,248,0,24.956378713600444,2,347.079578513332,1
29.0,10,45412.95,3520.4125,8,6,6.0,4601.39,113.69155215611048,28,17.0,62,1,33.74618991745217,0,391.0441100956466,1
49.0,8,71421.15,6118.7625,7,7,0.0,566.98,0.0,8,10.0,214,0,35.537430138709134,1,752.8923505365705,1
39.0,4,19151.85,1746.9875,8,9,2.0,2585.2,31.780785473650518,38,13.0,183,1,33.836069962054964,0,365.5052583792085,1
